Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
194,Saudi Arabia,976,Sheep,5608,Import Quantity,2018,2018,Head,4340711,NA
194,Saudi Arabia,976,Sheep,5908,Export Quantity,2018,2018,Head,96865,NA
195,Senegal,866,Cattle,5608,Import Quantity,2018,2018,Head,100000,F
195,Senegal,866,Cattle,5908,Export Quantity,2018,2018,Head,34,NA
195,Senegal,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,284,NA
195,Senegal,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,9,NA
195,Senegal,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,1,NA
195,Senegal,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,0,NA
195,Senegal,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,2345,NA
195,Senegal,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,12,NA
195,Senegal,1016,Goats,5608,Import Quantity,2018,2018,Head,350000,F
195,Senegal,1016,Goats,5908,Export Quantity,2018,2018,Head,64,NA
195,Senegal,1034,Pigs,5608,Import Quantity,2018,2018,Head,14,NA
195,Senegal,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,1,NA
195,Senegal,976,Sheep,5608,Import Quantity,2018,2018,Head,420000,F
195,Senegal,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,18,NA
195,Senegal,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,18,NA
272,Serbia,866,Cattle,5608,Import Quantity,2018,2018,Head,5568,NA
272,Serbia,866,Cattle,5908,Export Quantity,2018,2018,Head,25119,NA
272,Serbia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,26082,NA
272,Serbia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,32115,NA
272,Serbia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,529,NA
272,Serbia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,2371,NA
272,Serbia,1016,Goats,5608,Import Quantity,2018,2018,Head,58,NA
272,Serbia,1016,Goats,5908,Export Quantity,2018,2018,Head,400,NA
272,Serbia,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,NA
272,Serbia,1034,Pigs,5608,Import Quantity,2018,2018,Head,131197,NA
272,Serbia,1034,Pigs,5908,Export Quantity,2018,2018,Head,7128,NA
272,Serbia,976,Sheep,5608,Import Quantity,2018,2018,Head,11322,NA
272,Serbia,976,Sheep,5908,Export Quantity,2018,2018,Head,76893,NA
272,Serbia,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,101,NA
272,Serbia,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,126,NA
196,Seychelles,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,26,NA
196,Seychelles,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,8,NA
196,Seychelles,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,NA
196,Seychelles,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,0,NA
197,Sierra Leone,866,Cattle,5608,Import Quantity,2018,2018,Head,55000,F
197,Sierra Leone,866,Cattle,5908,Export Quantity,2018,2018,Head,1300,F
197,Sierra Leone,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,451,R
197,Sierra Leone,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,4000,F
197,Sierra Leone,976,Sheep,5608,Import Quantity,2018,2018,Head,5500,F
200,Singapore,866,Cattle,5608,Import Quantity,2018,2018,Head,1,F
200,Singapore,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,50112,NA
200,Singapore,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,5359,NA
200,Singapore,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,106689,NA
200,Singapore,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,701,NA
200,Singapore,1016,Goats,5608,Import Quantity,2018,2018,Head,467,NA
200,Singapore,1016,Goats,5908,Export Quantity,2018,2018,Head,426,NA
200,Singapore,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,0,NA
200,Singapore,1034,Pigs,5608,Import Quantity,2018,2018,Head,385965,*
200,Singapore,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,2,NA
200,Singapore,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,0,NA
199,Slovakia,866,Cattle,5608,Import Quantity,2018,2018,Head,6286,NA
199,Slovakia,866,Cattle,5908,Export Quantity,2018,2018,Head,78256,NA
199,Slovakia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,62309,NA
199,Slovakia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,25676,NA
199,Slovakia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,3237,NA
199,Slovakia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,8603,NA
199,Slovakia,1016,Goats,5608,Import Quantity,2018,2018,Head,1,NA
199,Slovakia,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,270,NA
199,Slovakia,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,92,NA
199,Slovakia,1034,Pigs,5608,Import Quantity,2018,2018,Head,383015,NA
199,Slovakia,1034,Pigs,5908,Export Quantity,2018,2018,Head,650925,NA
199,Slovakia,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,27,NA
199,Slovakia,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,148,NA
199,Slovakia,976,Sheep,5608,Import Quantity,2018,2018,Head,2475,NA
199,Slovakia,976,Sheep,5908,Export Quantity,2018,2018,Head,10975,NA
199,Slovakia,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,546,NA
199,Slovakia,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,855,NA
198,Slovenia,866,Cattle,5608,Import Quantity,2018,2018,Head,30760,NA
198,Slovenia,866,Cattle,5908,Export Quantity,2018,2018,Head,115382,NA
198,Slovenia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,5815,NA
198,Slovenia,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,1826,NA
198,Slovenia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,830,NA
198,Slovenia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,1961,NA
198,Slovenia,1016,Goats,5908,Export Quantity,2018,2018,Head,52,NA
198,Slovenia,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,3,NA
198,Slovenia,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,2,NA
198,Slovenia,1034,Pigs,5608,Import Quantity,2018,2018,Head,86236,NA
198,Slovenia,1034,Pigs,5908,Export Quantity,2018,2018,Head,506,NA
198,Slovenia,976,Sheep,5908,Export Quantity,2018,2018,Head,17775,NA
198,Slovenia,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,552,NA
198,Slovenia,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,79,NA
25,Solomon Islands,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,86,Im
25,Solomon Islands,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,NA
201,Somalia,866,Cattle,5608,Import Quantity,2018,2018,Head,190000,F
201,Somalia,866,Cattle,5908,Export Quantity,2018,2018,Head,98372,R
201,Somalia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,96,R
201,Somalia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,244,R
201,Somalia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1309,R
201,Somalia,1016,Goats,5908,Export Quantity,2018,2018,Head,1000000,F
201,Somalia,976,Sheep,5608,Import Quantity,2018,2018,Head,15000,F
201,Somalia,976,Sheep,5908,Export Quantity,2018,2018,Head,1059000,F
202,South Africa,866,Cattle,5608,Import Quantity,2018,2018,Head,313754,NA
202,South Africa,866,Cattle,5908,Export Quantity,2018,2018,Head,36759,NA
202,South Africa,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,476,NA
202,South Africa,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,6235,NA
202,South Africa,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,30,NA
202,South Africa,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,514,NA
202,South Africa,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,10199,NA
202,South Africa,1016,Goats,5608,Import Quantity,2018,2018,Head,154615,NA
202,South Africa,1016,Goats,5908,Export Quantity,2018,2018,Head,7405,NA
202,South Africa,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,16,NA
202,South Africa,1034,Pigs,5908,Export Quantity,2018,2018,Head,6801,NA
202,South Africa,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,0,NA
202,South Africa,976,Sheep,5608,Import Quantity,2018,2018,Head,458616,NA
202,South Africa,976,Sheep,5908,Export Quantity,2018,2018,Head,25401,NA
202,South Africa,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,1,NA
277,South Sudan,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,2,*
277,South Sudan,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,104,R
203,Spain,866,Cattle,5608,Import Quantity,2018,2018,Head,764192,NA
203,Spain,866,Cattle,5908,Export Quantity,2018,2018,Head,257340,NA
203,Spain,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,67110,NA
203,Spain,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,24711,NA
203,Spain,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,1036,NA
203,Spain,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,13823,NA
203,Spain,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,108485,NA
203,Spain,1016,Goats,5608,Import Quantity,2018,2018,Head,3595,NA
203,Spain,1016,Goats,5908,Export Quantity,2018,2018,Head,3105,NA
203,Spain,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,11,NA
203,Spain,1074,"Offals, liver geese",5910,Export Quantity,2018,2018,tonnes,0,NA
203,Spain,1034,Pigs,5608,Import Quantity,2018,2018,Head,2140676,NA
203,Spain,1034,Pigs,5908,Export Quantity,2018,2018,Head,1755264,NA
203,Spain,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,12,Im
203,Spain,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,92,NA
203,Spain,976,Sheep,5608,Import Quantity,2018,2018,Head,267087,NA
203,Spain,976,Sheep,5908,Export Quantity,2018,2018,Head,1016928,NA
203,Spain,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,4112,NA
203,Spain,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,26,NA
38,Sri Lanka,866,Cattle,5608,Import Quantity,2018,2018,Head,248,R
38,Sri Lanka,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,540,R
38,Sri Lanka,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,13,R
38,Sri Lanka,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,0,R
38,Sri Lanka,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,199,R
38,Sri Lanka,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,4049,R
38,Sri Lanka,1016,Goats,5908,Export Quantity,2018,2018,Head,10,*
38,Sri Lanka,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,*
38,Sri Lanka,1034,Pigs,5608,Import Quantity,2018,2018,Head,1,*
38,Sri Lanka,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,50,R
38,Sri Lanka,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,0,R
276,Sudan,866,Cattle,5608,Import Quantity,2018,2018,Head,7000,F
276,Sudan,866,Cattle,5908,Export Quantity,2018,2018,Head,65758,Im
276,Sudan,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,514,R
276,Sudan,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,547,R
276,Sudan,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,48,*
276,Sudan,1016,Goats,5608,Import Quantity,2018,2018,Head,103,R
276,Sudan,1016,Goats,5908,Export Quantity,2018,2018,Head,168205,R
276,Sudan,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,0,R
276,Sudan,976,Sheep,5908,Export Quantity,2018,2018,Head,4591000,F
207,Suriname,1034,Pigs,5908,Export Quantity,2018,2018,Head,47,NA
210,Sweden,866,Cattle,5608,Import Quantity,2018,2018,Head,0,Im
210,Sweden,866,Cattle,5908,Export Quantity,2018,2018,Head,123,Im
210,Sweden,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,357,NA
210,Sweden,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,10299,NA
210,Sweden,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,4534,NA
210,Sweden,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,6007,NA
210,Sweden,1016,Goats,5908,Export Quantity,2018,2018,Head,2,NA
210,Sweden,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,0,NA
210,Sweden,1034,Pigs,5608,Import Quantity,2018,2018,Head,117,NA
210,Sweden,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,86,NA
210,Sweden,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,7,NA
210,Sweden,976,Sheep,5908,Export Quantity,2018,2018,Head,37,NA
211,Switzerland,866,Cattle,5608,Import Quantity,2018,2018,Head,1343,NA
211,Switzerland,866,Cattle,5908,Export Quantity,2018,2018,Head,83,Im
211,Switzerland,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,750,Im
211,Switzerland,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,527,Im
211,Switzerland,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,0,NA
211,Switzerland,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,28152,NA
211,Switzerland,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,17,NA
211,Switzerland,1016,Goats,5608,Import Quantity,2018,2018,Head,17,NA
211,Switzerland,1016,Goats,5908,Export Quantity,2018,2018,Head,68,NA
211,Switzerland,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,6,NA
211,Switzerland,1034,Pigs,5608,Import Quantity,2018,2018,Head,221,NA
211,Switzerland,1034,Pigs,5908,Export Quantity,2018,2018,Head,204,NA
211,Switzerland,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,NA
211,Switzerland,976,Sheep,5608,Import Quantity,2018,2018,Head,374,NA
211,Switzerland,976,Sheep,5908,Export Quantity,2018,2018,Head,119,NA
211,Switzerland,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,0,NA
212,Syrian Arab Republic,866,Cattle,5608,Import Quantity,2018,2018,Head,6059,R
212,Syrian Arab Republic,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,52296,R
212,Syrian Arab Republic,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1398,*
212,Syrian Arab Republic,1016,Goats,5608,Import Quantity,2018,2018,Head,8,*
212,Syrian Arab Republic,1016,Goats,5908,Export Quantity,2018,2018,Head,160520,F
212,Syrian Arab Republic,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,1,*
212,Syrian Arab Republic,976,Sheep,5608,Import Quantity,2018,2018,Head,3000,F
212,Syrian Arab Republic,976,Sheep,5908,Export Quantity,2018,2018,Head,35502,F
212,Syrian Arab Republic,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,8,R
208,Tajikistan,866,Cattle,5608,Import Quantity,2018,2018,Head,855,R
208,Tajikistan,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1003,R
208,Tajikistan,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,0,*
208,Tajikistan,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,2893,R
208,Tajikistan,1016,Goats,5608,Import Quantity,2018,2018,Head,217,R
208,Tajikistan,976,Sheep,5608,Import Quantity,2018,2018,Head,206,R
216,Thailand,866,Cattle,5608,Import Quantity,2018,2018,Head,136984,NA
216,Thailand,866,Cattle,5908,Export Quantity,2018,2018,Head,252116,NA
216,Thailand,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1356,NA
216,Thailand,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,16324,NA
216,Thailand,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,44,NA
216,Thailand,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,786,NA
216,Thailand,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,175,Im
216,Thailand,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,20932,NA
216,Thailand,1016,Goats,5608,Import Quantity,2018,2018,Head,46036,NA
216,Thailand,1016,Goats,5908,Export Quantity,2018,2018,Head,2341,NA
216,Thailand,1034,Pigs,5608,Import Quantity,2018,2018,Head,285,NA
216,Thailand,1034,Pigs,5908,Export Quantity,2018,2018,Head,815385,NA
216,Thailand,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,1,NA
216,Thailand,1140,Rabbits and hares,5909,Export Quantity,2018,2018,1000 Head,1,NA
216,Thailand,976,Sheep,5608,Import Quantity,2018,2018,Head,11508,NA
216,Thailand,976,Sheep,5908,Export Quantity,2018,2018,Head,347,NA
216,Thailand,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,1,NA
176,Timor-Leste,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,150,R
176,Timor-Leste,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,1178,*
217,Togo,866,Cattle,5608,Import Quantity,2018,2018,Head,446,NA
217,Togo,866,Cattle,5908,Export Quantity,2018,2018,Head,988,NA
217,Togo,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,500,NA
217,Togo,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,4,NA
217,Togo,1016,Goats,5608,Import Quantity,2018,2018,Head,310,NA
217,Togo,976,Sheep,5608,Import Quantity,2018,2018,Head,3745,NA
217,Togo,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,17,NA
219,Tonga,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,19,*
219,Tonga,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,288,R
220,Trinidad and Tobago,866,Cattle,5608,Import Quantity,2018,2018,Head,11,*
220,Trinidad and Tobago,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,585,R
220,Trinidad and Tobago,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,296,R
220,Trinidad and Tobago,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,3684,R
220,Trinidad and Tobago,1016,Goats,5608,Import Quantity,2018,2018,Head,7,*
220,Trinidad and Tobago,1034,Pigs,5608,Import Quantity,2018,2018,Head,132,*
220,Trinidad and Tobago,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,2,*
222,Tunisia,866,Cattle,5608,Import Quantity,2018,2018,Head,10159,NA
222,Tunisia,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,65,NA
222,Tunisia,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,4,NA
222,Tunisia,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,48,NA
222,Tunisia,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,46,NA
222,Tunisia,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,NA
222,Tunisia,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,14,NA
223,Turkey,866,Cattle,5608,Import Quantity,2018,2018,Head,1460793,NA
223,Turkey,866,Cattle,5908,Export Quantity,2018,2018,Head,350,NA
223,Turkey,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,1245,NA
223,Turkey,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,62335,NA
223,Turkey,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,3,NA
223,Turkey,1068,Ducks,5909,Export Quantity,2018,2018,1000 Head,2,NA
223,Turkey,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,2865,NA
223,Turkey,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,360880,NA
223,Turkey,1016,Goats,5908,Export Quantity,2018,2018,Head,177,NA
223,Turkey,976,Sheep,5608,Import Quantity,2018,2018,Head,425507,NA
223,Turkey,976,Sheep,5908,Export Quantity,2018,2018,Head,16130,NA
223,Turkey,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,44,NA
223,Turkey,1079,Turkeys,5909,Export Quantity,2018,2018,1000 Head,26,NA
213,Turkmenistan,866,Cattle,5608,Import Quantity,2018,2018,Head,4395,R
213,Turkmenistan,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,2642,R
213,Turkmenistan,1016,Goats,5608,Import Quantity,2018,2018,Head,695,R
213,Turkmenistan,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,35,*
227,Tuvalu,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,18,R
226,Uganda,866,Cattle,5608,Import Quantity,2018,2018,Head,1055,F
226,Uganda,866,Cattle,5908,Export Quantity,2018,2018,Head,3504,NA
226,Uganda,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,4111,NA
226,Uganda,1057,Chickens,5909,Export Quantity,2018,2018,1000 Head,55,NA
226,Uganda,1068,Ducks,5609,Import Quantity,2018,2018,1000 Head,17,NA
226,Uganda,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,79,NA
226,Uganda,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,858,NA
226,Uganda,1016,Goats,5608,Import Quantity,2018,2018,Head,776,NA
226,Uganda,1016,Goats,5908,Export Quantity,2018,2018,Head,305,NA
226,Uganda,1074,"Offals, liver geese",5610,Import Quantity,2018,2018,tonnes,1,NA
226,Uganda,1034,Pigs,5608,Import Quantity,2018,2018,Head,22,NA
226,Uganda,1034,Pigs,5908,Export Quantity,2018,2018,Head,49,NA
226,Uganda,1140,Rabbits and hares,5609,Import Quantity,2018,2018,1000 Head,0,NA
226,Uganda,976,Sheep,5608,Import Quantity,2018,2018,Head,17,NA
226,Uganda,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,0,NA
230,Ukraine,866,Cattle,5608,Import Quantity,2018,2018,Head,2160,NA
230,Ukraine,866,Cattle,5908,Export Quantity,2018,2018,Head,70695,NA
230,Ukraine,1057,Chickens,5609,Import Quantity,2018,2018,1000 Head,72713,NA
230,Ukraine,1062,"Eggs, hen, in shell",5610,Import Quantity,2018,2018,tonnes,3385,NA
230,Ukraine,1062,"Eggs, hen, in shell",5910,Export Quantity,2018,2018,tonnes,107501,NA
230,Ukraine,1016,Goats,5608,Import Quantity,2018,2018,Head,815,NA
230,Ukraine,1016,Goats,5908,Export Quantity,2018,2018,Head,310,NA
230,Ukraine,1034,Pigs,5608,Import Quantity,2018,2018,Head,29960,NA
230,Ukraine,1034,Pigs,5908,Export Quantity,2018,2018,Head,9273,NA
230,Ukraine,976,Sheep,5608,Import Quantity,2018,2018,Head,619,NA
230,Ukraine,976,Sheep,5908,Export Quantity,2018,2018,Head,38862,NA
230,Ukraine,1079,Turkeys,5609,Import Quantity,2018,2018,1000 Head,2605,NA
225,United Arab Emirates,866,Cattle,5608,Import Quantity,2018,2018,Head,7141,NA
225,United Arab Emirates,866,Cattle,5908,Export Quantity,2018,2018,Head,1328,NA
